-0.16896;0.4472905
-0.16896;0.5016655
-0.16896;0.5560405
-0.16896;0.6104155
-0.16896;0.6647905
-0.16896;0.7191655
-0.114585;0.1754155
-0.114585;0.2297905
-0.114585;0.2841655
-0.114585;0.3385405
-0.114585;0.3929155
-0.114585;0.4472905
-0.114585;0.5016655
-0.114585;0.5560405
-0.114585;0.6104155
-0.114585;0.6647905
-0.114585;0.7191655
-0.06021;0.1754155
-0.06021;0.2297905
-0.06021;0.2841655
-0.06021;0.3385405
-0.06021;0.3929155
-0.06021;0.4472905
-0.06021;0.5016655
-0.06021;0.5560405
-0.06021;0.6104155
-0.06021;0.6647905
-0.06021;0.7191655
-0.005835;0.2297905
-0.005835;0.2841655
-0.005835;0.3385405
-0.005835;0.3929155
-0.005835;0.4472905
-0.005835;0.5016655
-0.005835;0.5560405
-0.005835;0.6104155
-0.005835;0.6647905
-0.005835;0.7191655
0.04854;0.1754155
0.04854;0.2297905
0.04854;0.2841655
0.04854;0.3385405
0.04854;0.3929155
0.04854;0.4472905
0.04854;0.5016655
0.04854;0.5560405
0.04854;0.6104155
0.04854;0.6647905
0.04854;0.7191655
0.102915;0.2297905
0.102915;0.2841655
0.102915;0.3385405
0.102915;0.3929155
0.102915;0.4472905
0.102915;0.5016655
0.102915;0.5560405
0.102915;0.6104155
0.102915;0.6647905
0.102915;0.7191655
0.15729;0.2841655
0.15729;0.3385405
0.15729;0.3929155
0.15729;0.4472905
0.15729;0.5016655
0.15729;0.5560405
0.15729;0.6104155
0.15729;0.6647905
0.15729;0.7191655
0.211665;0.2841655
0.211665;0.3385405
0.211665;0.3929155
0.211665;0.4472905
0.211665;0.5016655
0.211665;0.5560405
0.211665;0.6104155
0.211665;0.6647905
0.211665;0.7191655
0.26604;0.2841655
0.26604;0.3385405
0.26604;0.3929155
0.26604;0.4472905
0.26604;0.5016655
0.26604;0.5560405
0.26604;0.6104155
0.26604;0.6647905
0.26604;0.7191655
0.320415;0.2841655
0.320415;0.3385405
0.320415;0.3929155
0.320415;0.4472905
0.320415;0.5016655
0.320415;0.5560405
0.320415;0.6104155
0.320415;0.6647905
0.37479;0.2841655
0.37479;0.3385405
0.37479;0.3929155
0.37479;0.4472905
0.37479;0.5016655
0.37479;0.5560405
0.37479;0.6104155
0.37479;0.6647905
0.429165;0.2841655
0.429165;0.3385405
0.429165;0.3929155
0.429165;0.4472905
0.429165;0.5016655
0.429165;0.5560405
0.429165;0.6104155
0.48354;0.2297905
0.48354;0.2841655
0.48354;0.3385405
0.48354;0.3929155
0.48354;0.4472905
0.48354;0.5016655
0.48354;0.5560405
0.537915;0.1754155
0.537915;0.2297905
0.537915;0.2841655
0.537915;0.3385405
0.537915;0.3929155
0.537915;0.4472905
0.537915;0.5016655
0.59229;0.1210405
